Image,CD11c (Opal 520): Mean,CD11c (Opal 520): Mean_BPAT_threshold,CD11c (Opal 520): Mean_BPAT_class
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.6449,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.3237,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.5428,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.0711,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.025,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.5317,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.7163,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.5316,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.2776,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.0102,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.9815,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.8109,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.4039,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.2376,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.1672,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.0675,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.1884,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",11.4151,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.2488,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.5416,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.4255,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",11.9795,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.8384,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.5499,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.3747,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.1019,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.5344,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",14.3253,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.7286,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.301,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.0425,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.201,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.4313,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.7433,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.12,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.1421,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.2655,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.3317,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.8229,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.8353,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.6105,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.2362,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.3239,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.8489,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.1429,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.5099,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.8609,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.281,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.619,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.4256,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.7143,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.4378,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.2441,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.0751,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.5526,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.5241,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.9434,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.6757,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.903,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.3117,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.5592,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.9602,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.937,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.1122,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.6219,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.2262,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.4495,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.2966,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.2389,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.7047,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.7891,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.158,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.0702,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.0369,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.0461,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.8478,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.8662,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.0107,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.098,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.385,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.6382,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.5603,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",11.4655,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.6321,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",15.5338,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.4088,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.6095,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.2623,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.3801,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",11.1402,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.7528,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.9171,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.4374,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.2181,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.1968,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.1607,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.1872,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",10.6344,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",19.8738,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",10.5879,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.3544,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.1288,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.5275,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.7622,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.8996,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.0111,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.3262,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.0422,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.9361,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.5488,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.861,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.5552,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.2577,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.7321,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.9712,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.6542,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",11.3436,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",12.3671,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.0245,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.8133,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.4947,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.6341,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.5476,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.6917,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.8035,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.6458,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.1017,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.2384,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.3361,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.4379,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.5789,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.1213,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.9335,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.7917,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.1888,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.667,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.8382,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.6047,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.2714,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",4.2124,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.546,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.5531,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.8375,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",9.5959,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.6456,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.1602,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.8677,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.476,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",3.9812,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",7.024,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.7483,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.5845,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",8.0583,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",6.7629,6.703738588588589,positive
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",5.531,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.8509,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",1.2567,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.61,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",2.5393,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.7945,6.703738588588589,negative
"u967_ADULT_1_10.07.2019_[29126,17235]_component_data.tif - resolution #1",0.5943,6.703738588588589,negative
